,Original,Below Basic,Basic,Intermediate,Advanced
40,"[0.4028554856777191, 0.3974114954471588, 0.10653476417064667, 0.058882903307676315, 0.03431539982557297]&['Iron deficiency anemia  ', 'Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Splenic sequestration']","[0.6416980028152466, 0.18046791851520538, 0.08308640122413635, 0.0646783635020256, 0.03006935492157936]&['Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Iron deficiency anemia  ', 'Splenic sequestration']","[0.4413360059261322, 0.233266219496727, 0.13597500324249268, 0.13079500198364258, 0.05862779915332794]&['Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Iron deficiency anemia  ', 'Bone marrow suppression  ', 'Splenic sequestration']","[0.41896292567253113, 0.242485910654068, 0.13512970507144928, 0.12979212403297424, 0.07362933456897736]&['Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Iron deficiency anemia  ', 'Splenic sequestration']","[0.3512890636920929, 0.3132514953613281, 0.1896142214536667, 0.09100528061389923, 0.05483996123075485]&['Intravascular hemolysis  ', 'Decreased erythropoietin production  ', 'Iron deficiency anemia  ', 'Bone marrow suppression  ', 'Splenic sequestration']"
41,"[0.9399024844169617, 0.022080305963754654, 0.021123895421624184, 0.016893314197659492]&['Sexual intercourse', 'Perimenopause  ', 'Leiomyomata uteri  ', 'Pregnancy  ']","[0.8625893592834473, 0.05305033549666405, 0.04377094283699989, 0.04058937728404999]&['Sexual intercourse', 'Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ']","[0.784040093421936, 0.08954589068889618, 0.07804342359304428, 0.048370614647865295]&['Sexual intercourse', 'Leiomyomata uteri  ', 'Perimenopause  ', 'Pregnancy  ']","[0.9370391368865967, 0.024176064878702164, 0.022041046991944313, 0.016743719577789307]&['Sexual intercourse', 'Perimenopause  ', 'Leiomyomata uteri  ', 'Pregnancy  ']","[0.9516913890838623, 0.021405965089797974, 0.01565050333738327, 0.01125213224440813]&['Sexual intercourse', 'Perimenopause  ', 'Leiomyomata uteri  ', 'Pregnancy  ']"
42,"[0.36733511090278625, 0.2571250796318054, 0.22700558602809906, 0.10782252997159958, 0.04071168974041939]&['Streptococcus pneumoniae', 'Neisseria meningitidis  ', 'Enterovirus  ', 'Adenovirus  ', 'Herpes simplex virus  ']","[0.5000123381614685, 0.22885385155677795, 0.12131569534540176, 0.08714592456817627, 0.06267213076353073]&['Neisseria meningitidis  ', 'Streptococcus pneumoniae', 'Enterovirus  ', 'Adenovirus  ', 'Herpes simplex virus  ']","[0.4628676474094391, 0.24705931544303894, 0.13286608457565308, 0.09021696448326111, 0.0669899582862854]&['Neisseria meningitidis  ', 'Streptococcus pneumoniae', 'Enterovirus  ', 'Adenovirus  ', 'Herpes simplex virus  ']","[0.3750559389591217, 0.3636990487575531, 0.1072874665260315, 0.09993574768304825, 0.054021790623664856]&['Neisseria meningitidis  ', 'Streptococcus pneumoniae', 'Enterovirus  ', 'Adenovirus  ', 'Herpes simplex virus  ']","[0.4835975766181946, 0.2791832685470581, 0.09404263645410538, 0.07233680784702301, 0.07083971053361893]&['Neisseria meningitidis  ', 'Streptococcus pneumoniae', 'Enterovirus  ', 'Herpes simplex virus  ', 'Adenovirus  ']"
43,"[0.4560534358024597, 0.2317085862159729, 0.1625964492559433, 0.11348652839660645, 0.03615501523017883]&['""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']","[0.5753540992736816, 0.23406416177749634, 0.10816077142953873, 0.0739097073674202, 0.008511309511959553]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.6274631023406982, 0.1639002561569214, 0.12358880788087845, 0.07673093676567078, 0.00831682700663805]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.5704130530357361, 0.1673002541065216, 0.13094715774059296, 0.08320356905460358, 0.048136014491319656]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.26533594727516174, 0.23932401835918427, 0.22872409224510193, 0.21406635642051697, 0.05254952609539032]&['""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ']"
44,"[0.5828601717948914, 0.33361613750457764, 0.048919305205345154, 0.021628843620419502, 0.01297551766037941]&['Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Change in laundry detergent  ']","[0.4366787075996399, 0.332413911819458, 0.11441949009895325, 0.07039466500282288, 0.04609321430325508]&['Exposure to chemicals during motorcycle repair  ', 'Use of latex gloves', 'Change in laundry detergent  ', 'Pesticide exposure  ', 'Handling pigeons  ']","[0.5036738514900208, 0.3529663383960724, 0.06644439697265625, 0.03922894597053528, 0.03768647089600563]&['Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Change in laundry detergent  ', 'Handling pigeons  ']","[0.5307943820953369, 0.35244083404541016, 0.0510229766368866, 0.04250376299023628, 0.023238051682710648]&['Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Change in laundry detergent  ', 'Pesticide exposure  ', 'Handling pigeons  ']","[0.6630845665931702, 0.20880359411239624, 0.060613963752985, 0.03535812720656395, 0.032139815390110016]&['Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Change in laundry detergent  ', 'Handling pigeons  ']"
45,"[0.5798116326332092, 0.16929525136947632, 0.1577296257019043, 0.05092243105173111, 0.04224110022187233]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ']","[0.3251473605632782, 0.30029553174972534, 0.19752413034439087, 0.12984690070152283, 0.047186125069856644]&['“I would like to meet with your friend before I decide.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.37899452447891235, 0.263787180185318, 0.13586366176605225, 0.1178155168890953, 0.10353917628526688]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.30905646085739136, 0.30499595403671265, 0.19661913812160492, 0.11819390952587128, 0.07113461196422577]&['“I would like to meet with your friend before I decide.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ']","[0.334134578704834, 0.21847626566886902, 0.19275438785552979, 0.14853884279727936, 0.10609593987464905]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I would like to meet with your friend before I decide.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ']"
46,"[0.2950648069381714, 0.18944968283176422, 0.18117408454418182, 0.16947339475154877, 0.1648380160331726]&['Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Maternal placental perfusion  ']","[0.3897542655467987, 0.3133695721626282, 0.15320517122745514, 0.09635208547115326, 0.04731890559196472]&['Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis']","[0.3733612596988678, 0.26427891850471497, 0.1635792851448059, 0.11388194561004639, 0.08489865809679031]&['Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis']","[0.4579879939556122, 0.1529691070318222, 0.14103522896766663, 0.13400588929653168, 0.1140017956495285]&['Fetal renal hemodynamics  ', 'Fetal lung/epithelial differentiation  ', 'Maternal prostaglandin synthesis', 'Fetal lung/surfactant development  ', 'Maternal placental perfusion  ']","[0.43785297870635986, 0.20686517655849457, 0.14371222257614136, 0.11544974893331528, 0.09611985087394714]&['Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis']"
47,"[0.8649553060531616, 0.071431003510952, 0.025650229305028915, 0.024695536121726036, 0.013267934322357178]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ']","[0.39087969064712524, 0.22629912197589874, 0.1724381446838379, 0.13030965626239777, 0.08007335662841797]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.3760055899620056, 0.3682900071144104, 0.1041884645819664, 0.08060003072023392, 0.07091595977544785]&[""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.34705862402915955, 0.2841023802757263, 0.22772586345672607, 0.09736549109220505, 0.04374769702553749]&[""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']","[0.3803798258304596, 0.32760918140411377, 0.12343402206897736, 0.10004988312721252, 0.06852713972330093]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ']"
48,"[0.3459944427013397, 0.179209366440773, 0.17173592746257782, 0.16557545959949493, 0.13748477399349213]&['Toxic epidermal necrolysis', 'Pemphigus vulgaris  ', 'Staphylococcal scalded skin syndrome  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ']","[0.3110789954662323, 0.3007344603538513, 0.17990481853485107, 0.11513864248991013, 0.09314308315515518]&['Toxic epidermal necrolysis', 'Linear IgA bullous dermatosis  ', 'Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ', 'Pemphigus vulgaris  ']","[0.33116868138313293, 0.23496969044208527, 0.16208869218826294, 0.15411213040351868, 0.11766082793474197]&['Toxic epidermal necrolysis', 'Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ']","[0.4160308837890625, 0.21001991629600525, 0.17500941455364227, 0.1146857962012291, 0.0842539593577385]&['Toxic epidermal necrolysis', 'Staphylococcal scalded skin syndrome  ', 'Linear IgA bullous dermatosis  ', 'Pemphigus vulgaris  ', 'Erythema multiforme  ']","[0.25117698311805725, 0.23709748685359955, 0.21505901217460632, 0.16523438692092896, 0.13143213093280792]&['Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis', 'Staphylococcal scalded skin syndrome  ', 'Erythema multiforme  ']"
49,"[0.7376155257225037, 0.11092114448547363, 0.09321944415569305, 0.05824389308691025]&['Use a telephone interpreter service', 'Consult the hospital ethics committee  ', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.4063963294029236, 0.31973761320114136, 0.19586876034736633, 0.07799729704856873]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ', 'Use a telephone interpreter service']","[0.3145809769630432, 0.2647770345211029, 0.2258804589509964, 0.1947614550590515]&['Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Use a telephone interpreter service', 'Consult the hospital ethics committee  ']","[0.3749372959136963, 0.3014460504055023, 0.1931150108575821, 0.1305016428232193]&['Use a telephone interpreter service', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ']","[0.4134730100631714, 0.32025232911109924, 0.1454598307609558, 0.12081483006477356]&['Use a telephone interpreter service', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ']"
50,"[0.48618918657302856, 0.2503302991390228, 0.1921836882829666, 0.07129676640033722]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.34994202852249146, 0.31314024329185486, 0.18919909000396729, 0.14771868288516998]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.415952205657959, 0.2777620553970337, 0.16216333210468292, 0.1441224217414856]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.3553374707698822, 0.24659395217895508, 0.2108687162399292, 0.1871998906135559]&['Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.5167717933654785, 0.21452228724956512, 0.15544259548187256, 0.11326330900192261]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']"
51,"[0.2964172959327698, 0.20641858875751495, 0.20291133224964142, 0.1962507665157318, 0.09800203144550323]&['Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']","[0.24338819086551666, 0.23869286477565765, 0.21759732067584991, 0.17374497652053833, 0.12657669186592102]&['Erythroid progenitor  ', 'Pluripotent stem', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ']","[0.2639385759830475, 0.2492104023694992, 0.1894150823354721, 0.16245943307876587, 0.13497650623321533]&['Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Pluripotent stem', 'Erythroid progenitor  ', 'Lymphatic progenitor  ']","[0.30000078678131104, 0.2652260661125183, 0.16242320835590363, 0.14342039823532104, 0.12892955541610718]&['Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']","[0.36092934012413025, 0.24259956181049347, 0.1544422060251236, 0.13699550926685333, 0.10503336787223816]&['Lymphatic progenitor  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Pluripotent stem']"
52,"[0.77553391456604, 0.15247246623039246, 0.028237931430339813, 0.022788191214203835, 0.02096746489405632]&['17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency', 'Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ']","[0.3743508458137512, 0.3289014995098114, 0.14493565261363983, 0.07924772799015045, 0.07256419211626053]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ']","[0.3919113874435425, 0.29973000288009644, 0.13473515212535858, 0.09532742202281952, 0.07829602062702179]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ']","[0.48829227685928345, 0.29331034421920776, 0.13885363936424255, 0.04490126669406891, 0.03464252129197121]&['17α -Hydroxyprogesterone deficiency  ', '5α -Reductase deficiency', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ', 'Increased concentration of müllerian -inhibiting substance  ']","[0.4160623848438263, 0.3436356782913208, 0.11198066174983978, 0.08858255296945572, 0.03973875567317009]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ']"
53,"[0.5897569060325623, 0.18354573845863342, 0.14180342853069305, 0.07118196785449982, 0.013711974024772644]&['Urinary symptoms', 'Respiratory symptoms  ', 'Relationship with her family  ', 'Abnormal bleeding  ', 'Diet  ']","[0.4717296063899994, 0.34865832328796387, 0.09742137044668198, 0.05851934850215912, 0.023671431466937065]&['Urinary symptoms', 'Respiratory symptoms  ', 'Relationship with her family  ', 'Abnormal bleeding  ', 'Diet  ']","[0.4118531048297882, 0.33902835845947266, 0.15463542938232422, 0.08215028047561646, 0.012332803569734097]&['Urinary symptoms', 'Respiratory symptoms  ', 'Relationship with her family  ', 'Abnormal bleeding  ', 'Diet  ']","[0.5375866889953613, 0.1925133466720581, 0.13920089602470398, 0.0994298979640007, 0.03126915544271469]&['Urinary symptoms', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Relationship with her family  ', 'Diet  ']","[0.5787636041641235, 0.20817901194095612, 0.09798390418291092, 0.07910577952861786, 0.03596772998571396]&['Urinary symptoms', 'Respiratory symptoms  ', 'Abnormal bleeding  ', 'Relationship with her family  ', 'Diet  ']"
54,"[0.4149259626865387, 0.34329718351364136, 0.14608031511306763, 0.06221096217632294, 0.033485621213912964]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ']","[0.4605245888233185, 0.16667281091213226, 0.15910188853740692, 0.1133248582482338, 0.10037584602832794]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of 11β -hydroxylase activity  ']","[0.44428181648254395, 0.3301626741886139, 0.16756968200206757, 0.04337803274393082, 0.014607731252908707]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ']","[0.5344516634941101, 0.2833506464958191, 0.12454111129045486, 0.038707178086042404, 0.018949368968605995]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ']","[0.3847486972808838, 0.31119734048843384, 0.15128937363624573, 0.08778966963291168, 0.06497494131326675]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ']"
55,"[0.5235101580619812, 0.20113880932331085, 0.15463794767856598, 0.09561362117528915, 0.02509945072233677]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.6526694297790527, 0.11833933740854263, 0.11410064250230789, 0.10715162009000778, 0.00773907033726573]&['(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.47417744994163513, 0.19092583656311035, 0.18992967903614044, 0.1308845728635788, 0.01408245600759983]&['(18/1000) – (12/1000)  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.6431162357330322, 0.15534867346286774, 0.14240813255310059, 0.04943852871656418, 0.009688470512628555]&['(18/1000) – (12/1000)  ', '0.85 × (12/1000)  ', '0.85 × (18/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']","[0.8635348081588745, 0.05173465609550476, 0.05159349739551544, 0.030122602358460426, 0.00301440991461277]&['(18/1000) – (12/1000)  ', '[0.85 × (18/1000 –12/1000)]  ', '0.85 × (18/1000)  ', '0.85 × (12/1000)  ', '[(1.2/100) – (1.8/100)]/(1.8/100)']"
56,"[0.4391949772834778, 0.2517039179801941, 0.12198203057050705, 0.11806751042604446, 0.0690515860915184]&['""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are there any reasons why you might want to quit smoking?""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.6469575762748718, 0.18687386810779572, 0.10466092079877853, 0.04217348247766495, 0.01933414116501808]&['""Are there any reasons why you might want to quit smoking?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.7509959936141968, 0.0848558247089386, 0.08412213623523712, 0.07635843008756638, 0.0036675792653113604]&['""Are there any reasons why you might want to quit smoking?""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.4741000235080719, 0.2403397262096405, 0.14014120399951935, 0.08666543662548065, 0.0587536059319973]&['""Are there any reasons why you might want to quit smoking?""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']","[0.331714004278183, 0.26652848720550537, 0.1921492964029312, 0.14791342616081238, 0.06169474869966507]&['""Are there any reasons why you might want to quit smoking?""  ', '""Are you aware that your lung condition is chronic at this point?""  ', '""I\'m sure you don\'t want your wife to suffer as a result of your smoking.""  ', '""The majority of your health issues would improve if you quit smoking.""  ', '""Why haven\'t you been able to stay off cigarettes?""']"
