,Original,Below Basic,Basic,Intermediate,Advanced
37,"[0.7601100206375122, 0.1441108137369156, 0.06423885375261307, 0.02359895221889019, 0.007941271178424358]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']","[0.5160542726516724, 0.43100693821907043, 0.047112856060266495, 0.00514211505651474, 0.0006837814580649137]&['Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ']","[0.7397229671478271, 0.24317166209220886, 0.007397229317575693, 0.005705595947802067, 0.004002622328698635]&['Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']","[0.8922542929649353, 0.09360571950674057, 0.006682219915091991, 0.003985310439020395, 0.00347245205193758]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']","[0.9285004734992981, 0.05952088162302971, 0.010866684839129448, 0.0010316813131794333, 8.030972821870819e-05]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ']"
38,"[0.5078867077827454, 0.20338667929172516, 0.13317400217056274, 0.07997477799654007, 0.07557786256074905]&['Physiologic jaundice', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Biliary atresia  ', 'Crigler -Najjar syndrome, type I  ']","[0.6330362558364868, 0.15617655217647552, 0.13154073059558868, 0.04650390148162842, 0.032742541283369064]&['Physiologic jaundice', 'Gilbert syndrome  ', 'Crigler -Najjar syndrome, type I  ', 'Hemolytic disease of the newborn  ', 'Biliary atresia  ']","[0.4747539162635803, 0.3836909830570221, 0.09805929660797119, 0.027452755719423294, 0.01604306511580944]&['Physiologic jaundice', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Biliary atresia  ']","[0.6356751322746277, 0.19997456669807434, 0.08879683911800385, 0.04863901808857918, 0.026914453133940697]&['Physiologic jaundice', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Biliary atresia  ', 'Crigler -Najjar syndrome, type I  ']","[0.5278841853141785, 0.2847634255886078, 0.14824886620044708, 0.021710416302084923, 0.0173930823802948]&['Physiologic jaundice', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Biliary atresia  ']"
39,"[0.7284495830535889, 0.11224761605262756, 0.0955348014831543, 0.03533138334751129, 0.028436657041311264]&['Temporal arteritis', 'Takayasu arteritis  ', 'Congenital renal artery hypoplasia  ', 'Fibromuscular dysplasia  ', 'Atherosclerosis  ']","[0.49944770336151123, 0.3633091449737549, 0.07748015224933624, 0.03522137179970741, 0.024541551247239113]&['Atherosclerosis  ', 'Temporal arteritis', 'Takayasu arteritis  ', 'Congenital renal artery hypoplasia  ', 'Fibromuscular dysplasia  ']","[0.6400622129440308, 0.2625798285007477, 0.05905593931674957, 0.02151443436741829, 0.016787676140666008]&['Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ', 'Congenital renal artery hypoplasia  ']","[0.5335862040519714, 0.1854376196861267, 0.18327268958091736, 0.0755651518702507, 0.022138334810733795]&['Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Fibromuscular dysplasia  ', 'Congenital renal artery hypoplasia  ']","[0.5461158156394958, 0.2801733911037445, 0.12048753350973129, 0.027272159233689308, 0.025951039046049118]&['Temporal arteritis', 'Atherosclerosis  ', 'Takayasu arteritis  ', 'Congenital renal artery hypoplasia  ', 'Fibromuscular dysplasia  ']"
40,"[0.566307783126831, 0.36601245403289795, 0.03566373884677887, 0.030033469200134277, 0.0019825813360512257]&['Iron deficiency anemia  ', 'Splenic sequestration', 'Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ']","[0.5294660925865173, 0.38992103934288025, 0.06970873475074768, 0.00553617300465703, 0.005367992911487818]&['Decreased erythropoietin production  ', 'Iron deficiency anemia  ', 'Splenic sequestration', 'Bone marrow suppression  ', 'Intravascular hemolysis  ']","[0.6546905040740967, 0.14739182591438293, 0.12303989380598068, 0.05595891550183296, 0.018918853253126144]&['Splenic sequestration', 'Decreased erythropoietin production  ', 'Iron deficiency anemia  ', 'Bone marrow suppression  ', 'Intravascular hemolysis  ']","[0.590174674987793, 0.25042662024497986, 0.08625681698322296, 0.0563042014837265, 0.01683763973414898]&['Splenic sequestration', 'Iron deficiency anemia  ', 'Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ']","[0.5889632701873779, 0.2626972794532776, 0.07990507781505585, 0.05959001183509827, 0.008844387717545033]&['Iron deficiency anemia  ', 'Splenic sequestration', 'Intravascular hemolysis  ', 'Decreased erythropoietin production  ', 'Bone marrow suppression  ']"
41,"[0.7652866244316101, 0.1407361477613449, 0.06351345777511597, 0.030463790521025658]&['Pregnancy  ', 'Sexual intercourse', 'Leiomyomata uteri  ', 'Perimenopause  ']","[0.7894542217254639, 0.13319213688373566, 0.06353195756673813, 0.013821670785546303]&['Sexual intercourse', 'Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ']","[0.8792834877967834, 0.06260360777378082, 0.049038395285606384, 0.009074453264474869]&['Sexual intercourse', 'Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ']","[0.8234455585479736, 0.10356655716896057, 0.053450778126716614, 0.019537093117833138]&['Sexual intercourse', 'Leiomyomata uteri  ', 'Pregnancy  ', 'Perimenopause  ']","[0.8827425241470337, 0.05964082479476929, 0.04510081931948662, 0.012515842914581299]&['Sexual intercourse', 'Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ']"
42,"[0.37849298119544983, 0.3360947370529175, 0.16798093914985657, 0.061777643859386444, 0.05565372481942177]&['Streptococcus pneumoniae', 'Neisseria meningitidis  ', 'Enterovirus  ', 'Herpes simplex virus  ', 'Adenovirus  ']","[0.25996872782707214, 0.2197442501783371, 0.20813322067260742, 0.20484820008277893, 0.10730557143688202]&['Adenovirus  ', 'Neisseria meningitidis  ', 'Herpes simplex virus  ', 'Enterovirus  ', 'Streptococcus pneumoniae']","[0.3258800208568573, 0.22297100722789764, 0.172866553068161, 0.16364116966724396, 0.11464118957519531]&['Adenovirus  ', 'Enterovirus  ', 'Herpes simplex virus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.2523548901081085, 0.2254619151353836, 0.21857717633247375, 0.1640973538160324, 0.1395086795091629]&['Adenovirus  ', 'Enterovirus  ', 'Herpes simplex virus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.2990260124206543, 0.22082827985286713, 0.1796819418668747, 0.1564229279756546, 0.14404083788394928]&['Adenovirus  ', 'Neisseria meningitidis  ', 'Enterovirus  ', 'Streptococcus pneumoniae', 'Herpes simplex virus  ']"
43,"[0.3509197533130646, 0.34401947259902954, 0.24904312193393707, 0.05343044549226761, 0.0025872408878058195]&['""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.46171119809150696, 0.32246702909469604, 0.15405967831611633, 0.06167605146765709, 8.605456969235092e-05]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.4006143808364868, 0.3570094704627991, 0.20941194891929626, 0.03288837894797325, 7.576676580356434e-05]&['""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.5343443751335144, 0.4140876233577728, 0.026045165956020355, 0.024923330172896385, 0.000599419348873198]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']","[0.7410722374916077, 0.20906104147434235, 0.03620830923318863, 0.013192604295909405, 0.00046577112516388297]&['""I don\'t have much experience with chronic fatigue syndrome, but I\'m committed to learning as much as I can about it.""  ', '""From the size of the folder you brought, it looks like you\'ve had very thorough examinations in the past.""  ', '""I\'m not familiar with chronic fatigue syndrome, except that many physicians don\'t think it\'s a real disease.""  ', '""Let\'s start over from scratch. We\'ll need to repeat complete testing.""  ', '""When nothing abnormal is found during thorough examinations and laboratory studies, there is often an underlying psychological cause of the symptoms.""']"
44,"[0.3169265687465668, 0.29548895359039307, 0.16000621020793915, 0.12673893570899963, 0.10083937644958496]&['Exposure to chemicals during motorcycle repair  ', 'Handling pigeons  ', 'Pesticide exposure  ', 'Use of latex gloves', 'Change in laundry detergent  ']","[0.6219616532325745, 0.23784126341342926, 0.07435133308172226, 0.035431377589702606, 0.03041437640786171]&['Handling pigeons  ', 'Change in laundry detergent  ', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Use of latex gloves']","[0.6216846704483032, 0.31280291080474854, 0.03491610661149025, 0.019263481721282005, 0.011332865804433823]&['Handling pigeons  ', 'Use of latex gloves', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Change in laundry detergent  ']","[0.6167637705802917, 0.14879249036312103, 0.12371430546045303, 0.058358412235975266, 0.05237102136015892]&['Handling pigeons  ', 'Use of latex gloves', 'Change in laundry detergent  ', 'Pesticide exposure  ', 'Exposure to chemicals during motorcycle repair  ']","[0.6821073889732361, 0.2278050035238266, 0.0352608859539032, 0.0299492496997118, 0.024877425283193588]&['Handling pigeons  ', 'Exposure to chemicals during motorcycle repair  ', 'Pesticide exposure  ', 'Use of latex gloves', 'Change in laundry detergent  ']"
45,"[0.4970904290676117, 0.27768412232398987, 0.13947485387325287, 0.07636670768260956, 0.009383811615407467]&['“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Perhaps your midwife could act as your birth coach instead.”', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ']","[0.47399017214775085, 0.3227066993713379, 0.11359377950429916, 0.06680574268102646, 0.022903574630618095]&['“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.766492486000061, 0.10628838837146759, 0.06264697015285492, 0.04452349245548248, 0.02004866488277912]&['“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“I would like to meet with your friend before I decide.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.6604607701301575, 0.267792671918869, 0.035358332097530365, 0.028999337926506996, 0.0073889573104679585]&['“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Perhaps your midwife could act as your birth coach instead.”']","[0.4295022487640381, 0.22621622681617737, 0.12047738581895828, 0.12021087110042572, 0.10359328985214233]&['“If there’s a problem, I could still act as your doctor if you arrive at the hospital in labor.”  ', '“I would like to meet with your friend before I decide.”  ', '“I’m sorry, but I would no longer be able to be your doctor if you pursue a home birth.”  ', '“Let’s set up an appointment next week to discuss your birth plan in detail.”  ', '“Perhaps your midwife could act as your birth coach instead.”']"
46,"[0.5566384196281433, 0.31057897210121155, 0.10595874488353729, 0.018247580155730247, 0.008576331660151482]&['Maternal placental perfusion  ', 'Maternal prostaglandin synthesis', 'Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ']","[0.6052988171577454, 0.1476220339536667, 0.09086710959672928, 0.09083586931228638, 0.06537619233131409]&['Fetal renal hemodynamics  ', 'Maternal placental perfusion  ', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Maternal prostaglandin synthesis']","[0.4774402379989624, 0.26323285698890686, 0.13501183688640594, 0.10525081306695938, 0.01906423829495907]&['Fetal renal hemodynamics  ', 'Fetal lung/surfactant development  ', 'Fetal lung/epithelial differentiation  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis']","[0.4618584215641022, 0.1998806893825531, 0.15232346951961517, 0.13183771073818207, 0.0540996752679348]&['Fetal renal hemodynamics  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ']","[0.5472539663314819, 0.24553479254245758, 0.11080381274223328, 0.0644696056842804, 0.0319378636777401]&['Fetal renal hemodynamics  ', 'Fetal lung/epithelial differentiation  ', 'Fetal lung/surfactant development  ', 'Maternal placental perfusion  ', 'Maternal prostaglandin synthesis']"
47,"[0.6450924873352051, 0.25403696298599243, 0.05502893030643463, 0.0380120649933815, 0.007829547859728336]&['“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ']","[0.542161762714386, 0.2526377737522125, 0.13501745462417603, 0.06926477700471878, 0.0009181940113194287]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.33472514152526855, 0.32932016253471375, 0.18576765060424805, 0.1294359266757965, 0.020751137286424637]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.5522456169128418, 0.2716912627220154, 0.1614459604024887, 0.009372510947287083, 0.005244667176157236]&['“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', '“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ', '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”']","[0.29415860772132874, 0.23516486585140228, 0.22847880423069, 0.21782594919204712, 0.02437184751033783]&['“Unfortunately, your memory loss will likely increase significantly during the next 5 years; let’s discuss some ways to plan for the future.”  ', '“I am concerned about your memory loss. Let’s discuss how to further evaluate your memory.”  ', ""“There's no need to worry right now, but let's meet again in 6 months.”  "", '“Your examination findings indicate that your memory loss is likely consistent with the normal aging process.”', '“Your episodes of forgetfulness are likely just ‘Senior Moments,’ but we should obtain in -depth laboratory test results and an MRI to be certain.”  ']"
48,"[0.42940282821655273, 0.32407358288764954, 0.1316794455051422, 0.09531423449516296, 0.019529838114976883]&['Toxic epidermal necrolysis', 'Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ']","[0.6245328783988953, 0.20152540504932404, 0.08039800077676773, 0.049498025327920914, 0.04404566437005997]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis', 'Erythema multiforme  ']","[0.6539762616157532, 0.2509458065032959, 0.04255634546279907, 0.028414588421583176, 0.024106984958052635]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Toxic epidermal necrolysis', 'Erythema multiforme  ']","[0.5027236342430115, 0.23542961478233337, 0.20012032985687256, 0.03421816974878311, 0.02750823274254799]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Toxic epidermal necrolysis', 'Erythema multiforme  ', 'Linear IgA bullous dermatosis  ']","[0.5051189064979553, 0.3645784854888916, 0.048540253192186356, 0.0477418415248394, 0.034020472317934036]&['Staphylococcal scalded skin syndrome  ', 'Pemphigus vulgaris  ', 'Linear IgA bullous dermatosis  ', 'Erythema multiforme  ', 'Toxic epidermal necrolysis']"
49,"[0.9822412133216858, 0.009858982637524605, 0.005161975044757128, 0.002737807109951973]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.7222951054573059, 0.2497590184211731, 0.022813424468040466, 0.005132383666932583]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ']","[0.5478962063789368, 0.3987463414669037, 0.04463760554790497, 0.00871990341693163]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.9421329498291016, 0.04015396535396576, 0.01348391454666853, 0.004229160491377115]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Consult the hospital ethics committee  ', 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ']","[0.9210919737815857, 0.042479146271944046, 0.020735882222652435, 0.01569300889968872]&['Use a telephone interpreter service', ""Allow the patient's husband to serve as an interpreter  "", 'Explain  to the husband that information cannot be provided until the hospital interpreter arrives in the morning   ', 'Consult the hospital ethics committee  ']"
50,"[0.7651180624961853, 0.20335526764392853, 0.02154204621911049, 0.009984612464904785]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ']","[0.5762729048728943, 0.31307414174079895, 0.09529195725917816, 0.015360956080257893]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.44568049907684326, 0.36510759592056274, 0.18159210681915283, 0.007619738113135099]&['Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.6986693143844604, 0.22876393795013428, 0.0632171556353569, 0.009349614381790161]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']","[0.8909444808959961, 0.09876701980829239, 0.007394423242658377, 0.002894034143537283]&['Higher LDL concentrations cause lower hs -CRP concentrations', 'Higher LDL concentrations are associated with higher hs -CRP concentrations  ', 'Higher LDL concentrations are associated with lower hs -CRP concentrations  ', 'Higher LDL concentrations cause higher hs -CRP concentrations  ']"
51,"[0.4183858036994934, 0.2208290845155716, 0.17181673645973206, 0.16491802036762238, 0.024050375446677208]&['Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem', 'Lymphatic progenitor  ']","[0.4474652111530304, 0.22936280071735382, 0.18702799081802368, 0.08314507454633713, 0.05299891158938408]&['Erythroid progenitor  ', 'Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Pluripotent stem', 'Lymphatic progenitor  ']","[0.6631186008453369, 0.13031186163425446, 0.12932902574539185, 0.056669555604457855, 0.02057097665965557]&['Hematopoietic stem  ', 'Erythroid progenitor  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Pluripotent stem']","[0.6349804997444153, 0.24258124828338623, 0.0519510954618454, 0.04514940828084946, 0.02533770352602005]&['Hematopoietic stem  ', 'Megakaryocyte progenitor  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']","[0.43407759070396423, 0.3561866879463196, 0.09447307884693146, 0.07889026403427124, 0.03637238219380379]&['Megakaryocyte progenitor  ', 'Hematopoietic stem  ', 'Lymphatic progenitor  ', 'Erythroid progenitor  ', 'Pluripotent stem']"
52,"[0.5854180455207825, 0.3933822214603424, 0.01619872637093067, 0.002608849434182048, 0.002392160939052701]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ']","[0.6093847155570984, 0.1975415050983429, 0.07183152437210083, 0.06336374580860138, 0.057878538966178894]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ', 'Increased concentration of müllerian -inhibiting substance  ']","[0.6950783133506775, 0.1805305927991867, 0.0701129212975502, 0.03491437807679176, 0.019363755360245705]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ']","[0.6520477533340454, 0.32577475905418396, 0.007846434600651264, 0.007366813253611326, 0.006964236963540316]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Maternal androgen exposure  ', 'Presence of the sex -determining region Y gene  ']","[0.5446006059646606, 0.39770087599754333, 0.04256151244044304, 0.007657679263502359, 0.007479340303689241]&['5α -Reductase deficiency', '17α -Hydroxyprogesterone deficiency  ', 'Increased concentration of müllerian -inhibiting substance  ', 'Presence of the sex -determining region Y gene  ', 'Maternal androgen exposure  ']"
53,"[0.42421019077301025, 0.3483760952949524, 0.1478145271539688, 0.04311101883649826, 0.03648820519447327]&['Abnormal bleeding  ', 'Relationship with her family  ', 'Urinary symptoms', 'Respiratory symptoms  ', 'Diet  ']","[0.9230735301971436, 0.055130962282419205, 0.017907826229929924, 0.0020591430366039276, 0.001828546985052526]&['Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms', 'Respiratory symptoms  ', 'Relationship with her family  ']","[0.9340589046478271, 0.04532218351960182, 0.018768761307001114, 0.0012621452333405614, 0.0005880406824871898]&['Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms', 'Relationship with her family  ', 'Respiratory symptoms  ']","[0.7355232238769531, 0.19023366272449493, 0.04248221218585968, 0.030671579763293266, 0.0010893283179029822]&['Abnormal bleeding  ', 'Diet  ', 'Urinary symptoms', 'Respiratory symptoms  ', 'Relationship with her family  ']","[0.47750309109687805, 0.2724543511867523, 0.14866457879543304, 0.10033237189054489, 0.0010456204181537032]&['Abnormal bleeding  ', 'Urinary symptoms', 'Diet  ', 'Respiratory symptoms  ', 'Relationship with her family  ']"
54,"[0.8476298451423645, 0.13185431063175201, 0.009779549203813076, 0.008872893638908863, 0.0018633987056091428]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Inhibition of estrogen synthesis  ']","[0.5053395628929138, 0.2937794625759125, 0.10233050584793091, 0.07301107794046402, 0.02553938329219818]&['Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Stimulation of luteinizing hormone synthesis']","[0.6077848672866821, 0.15655697882175446, 0.1188073605298996, 0.06128363311290741, 0.0555671863257885]&['Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of estrogen synthesis  ', 'Inhibition of 11β -hydroxylase activity  ']","[0.349291056394577, 0.29579728841781616, 0.1998598724603653, 0.1401539444923401, 0.01489789318293333]&['Inhibition of 11β -hydroxylase activity  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of prostaglandin synthesis  ', 'Stimulation of luteinizing hormone synthesis', 'Inhibition of estrogen synthesis  ']","[0.48924869298934937, 0.20053796470165253, 0.13120995461940765, 0.12888261675834656, 0.050120770931243896]&['Inhibition of prostaglandin synthesis  ', 'Inhibition of estrogen synthesis  ', 'Stimulation of follicle -stimulating hormone synthesis  ', 'Inhibition of 11β -hydroxylase activity  ', 'Stimulation of luteinizing hormone synthesis']"
