,Original,Below Basic,Basic,Intermediate,Advanced
21,"[0.3449631333351135, 0.24558508396148682, 0.23485393822193146, 0.17436076700687408, 0.00023701766622252762]&['Cell cycle regulation gene  ', 'Proto -oncogene  ', 'Metastasis suppressor gene  ', 'DNA mismatch repair gene  ', 'Tumor suppressor gene']","[0.5705226063728333, 0.17567601799964905, 0.14475314319133759, 0.10888718068599701, 0.0001610647450434044]&['Proto -oncogene  ', 'Cell cycle regulation gene  ', 'Metastasis suppressor gene  ', 'DNA mismatch repair gene  ', 'Tumor suppressor gene']","[0.6725108027458191, 0.1601114124059677, 0.11023275554180145, 0.056807179003953934, 0.0003378361579962075]&['Proto -oncogene  ', 'Cell cycle regulation gene  ', 'Metastasis suppressor gene  ', 'DNA mismatch repair gene  ', 'Tumor suppressor gene']","[0.7479274272918701, 0.11953200399875641, 0.08938414603471756, 0.042836129665374756, 0.0003202854422852397]&['Proto -oncogene  ', 'Metastasis suppressor gene  ', 'Cell cycle regulation gene  ', 'DNA mismatch repair gene  ', 'Tumor suppressor gene']","[0.5163163542747498, 0.19441349804401398, 0.15413138270378113, 0.1350184679031372, 0.0001203360443469137]&['Proto -oncogene  ', 'DNA mismatch repair gene  ', 'Cell cycle regulation gene  ', 'Metastasis suppressor gene  ', 'Tumor suppressor gene']"
22,"[0.25731050968170166, 0.2557728588581085, 0.2161116749048233, 0.16966159641742706, 0.10105641931295395, 8.693651034263894e-05]&['Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Superior sulcus tumor  ', 'Thrombus of the left carotid artery']","[0.25350257754325867, 0.2252582162618637, 0.22145429253578186, 0.2066398710012436, 0.0931105837225914, 3.4524982766015455e-05]&['Dissection of the aorta distal to the left subclavian artery  ', 'Superior sulcus tumor  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Thrombus of the left carotid artery']","[0.34794482588768005, 0.28049224615097046, 0.24436171352863312, 0.1030094176530838, 0.0241741593927145, 1.7626323824515566e-05]&['Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Superior sulcus tumor  ', 'Thrombus of the left carotid artery']","[0.346196711063385, 0.2363368272781372, 0.22309373319149017, 0.11088632047176361, 0.08342306315898895, 6.337401282507926e-05]&['Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Superior sulcus tumor  ', 'Thrombus of the left carotid artery']","[0.30177271366119385, 0.2669883370399475, 0.26559028029441833, 0.1186647042632103, 0.0468624047935009, 0.00012153297575423494]&['Dissection of the proximal aorta extending into the right subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery  ', 'Dissection of the aorta distal to the left subclavian artery  ', 'Dissection of the aorta extending into the left carotid artery and distal aortic arch  ', 'Superior sulcus tumor  ', 'Thrombus of the left carotid artery']"
23,"[0.44054609537124634, 0.2573317289352417, 0.2328137308359146, 0.06334659457206726, 0.005961941089481115]&['Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease']","[0.40805667638778687, 0.31080374121665955, 0.19481976330280304, 0.0838555321097374, 0.0024642699863761663]&['Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ', 'Protein C deficiency  ', 'von Willebrand disease']","[0.3833840787410736, 0.3000185787677765, 0.21243086457252502, 0.10161520540714264, 0.0025512436404824257]&['Glanzmann thrombasthenia  ', 'Antithrombin III deficiency  ', 'Factor V Leiden mutation  ', 'Protein C deficiency  ', 'von Willebrand disease']","[0.4853304624557495, 0.29420700669288635, 0.14022858440876007, 0.06608930230140686, 0.014144740998744965]&['Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease']","[0.4976560175418854, 0.2940270006656647, 0.15010155737400055, 0.046669624745845795, 0.011545749381184578]&['Glanzmann thrombasthenia  ', 'Factor V Leiden mutation  ', 'Antithrombin III deficiency  ', 'Protein C deficiency  ', 'von Willebrand disease']"
24,"[0.9472137093544006, 0.03665996342897415, 0.009412126615643501, 0.006704224273562431, 1.0000053407566156e-05]&['Recent travel  ', 'Diet  ', 'Family illness  ', 'Trauma  ', 'Unintended weight loss']","[0.8971249461174011, 0.05929219350218773, 0.026560010388493538, 0.016932787373661995, 9.004645835375413e-05]&['Recent travel  ', 'Trauma  ', 'Family illness  ', 'Diet  ', 'Unintended weight loss']","[0.9727140069007874, 0.02011936902999878, 0.0038022154476493597, 0.0033577221911400557, 6.695683623547666e-06]&['Recent travel  ', 'Family illness  ', 'Trauma  ', 'Diet  ', 'Unintended weight loss']","[0.7035027146339417, 0.26510298252105713, 0.02034669928252697, 0.010629406198859215, 0.00041817151941359043]&['Recent travel  ', 'Family illness  ', 'Trauma  ', 'Diet  ', 'Unintended weight loss']","[0.9756410121917725, 0.012135215103626251, 0.009521606378257275, 0.002674576360732317, 2.7499110728967935e-05]&['Recent travel  ', 'Trauma  ', 'Family illness  ', 'Diet  ', 'Unintended weight loss']"
25,"[0.3451523184776306, 0.30298617482185364, 0.18492290377616882, 0.1666335016489029, 0.0003050993545912206]&['Retinoblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Neuroblastoma  ', 'Thyroid cancer']","[0.4393097460269928, 0.2521730959415436, 0.1667512059211731, 0.14116062223911285, 0.000605174689553678]&['Neuroblastoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Rhabdomyosarcoma  ', 'Thyroid cancer']","[0.42331886291503906, 0.2829814553260803, 0.18863822519779205, 0.10364466160535812, 0.001416826737113297]&['Neuroblastoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']","[0.4119545817375183, 0.3166787326335907, 0.16347603499889374, 0.10719925165176392, 0.0006913756369613111]&['Neuroblastoma  ', 'Rhabdomyosarcoma  ', 'Retinoblastoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']","[0.38937684893608093, 0.3282191753387451, 0.20144209265708923, 0.07795610278844833, 0.0030058661941438913]&['Neuroblastoma  ', 'Retinoblastoma  ', 'Rhabdomyosarcoma  ', 'Pheochromocytoma  ', 'Thyroid cancer']"
26,"[0.601931631565094, 0.28388869762420654, 0.08572864532470703, 0.02746257372200489, 0.0009884588653221726]&['Infestation with parasites secreting β -glucuronidase  ', 'High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.6838981509208679, 0.1369139850139618, 0.1060895025730133, 0.06754055619239807, 0.005557790864259005]&['High ratio of cholesterol to bile acids in bile  ', 'Decreased reabsorption of bile salts  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.37314745783805847, 0.3110067844390869, 0.1976735144853592, 0.11523224413394928, 0.0029400282073765993]&['High ratio of cholesterol to bile acids in bile  ', 'Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.624157190322876, 0.2553006112575531, 0.08141929656267166, 0.032741907984018326, 0.006380993407219648]&['Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']","[0.6462427973747253, 0.15017199516296387, 0.14377860724925995, 0.051038708537817, 0.008767899125814438]&['Infestation with parasites secreting β -glucuronidase  ', 'Decreased reabsorption of bile salts  ', 'High ratio of cholesterol to bile acids in bile  ', 'Decreased hepatic secretion of lecithin  ', 'Overload of unconjugated bilirubin']"
27,"[0.38291940093040466, 0.3565217852592468, 0.19396133720874786, 0.05640294402837753, 0.010194576345384121]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ', '>9500/mm3']","[0.56031334400177, 0.30426502227783203, 0.0948592871427536, 0.028355903923511505, 0.012206519953906536]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ', '>9500/mm3']","[0.5684177279472351, 0.3022834360599518, 0.07428045570850372, 0.04934961348772049, 0.005668754689395428]&['5500 –9500/mm3 ', '6500 –8500/mm3 ', '<6500/mm3 or >8500/mm3 ', '<7500/mm3 ', '>9500/mm3']","[0.33891651034355164, 0.26841163635253906, 0.20557363331317902, 0.11089511960744858, 0.07620313763618469]&['<6500/mm3 or >8500/mm3 ', '5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3']","[0.35962915420532227, 0.29295727610588074, 0.23582537472248077, 0.0929802656173706, 0.018607929348945618]&['<6500/mm3 or >8500/mm3 ', '5500 –9500/mm3 ', '6500 –8500/mm3 ', '<7500/mm3 ', '>9500/mm3']"
28,"[0.759316623210907, 0.11941734701395035, 0.09920341521501541, 0.019245265051722527, 0.0028172950260341167]&['Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Local resorption of bone by metastases  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone']","[0.7979176044464111, 0.10058131814002991, 0.05590001866221428, 0.04038577526807785, 0.00521524203941226]&['Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone']","[0.8512110114097595, 0.0786636546254158, 0.03461208939552307, 0.028527377173304558, 0.006985895801335573]&['Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Secretion of parathyroid hormone  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone']","[0.7330536842346191, 0.15997441112995148, 0.0737505555152893, 0.030186492949724197, 0.0030348121654242277]&['Local resorption of bone by metastases  ', 'Secretion of parathyroid hormone  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of thyroid -stimulating hormone']","[0.7037754654884338, 0.1308288872241974, 0.09158365428447723, 0.04187013581395149, 0.03194189816713333]&['Local resorption of bone by metastases  ', 'Parathyroid hormone -related peptide secretion  ', 'Calcitriol production by activated macrophages  ', 'Secretion of parathyroid hormone  ', 'Secretion of thyroid -stimulating hormone']"
29,"[0.34077414870262146, 0.31151995062828064, 0.1902962476015091, 0.15494179725646973, 0.0024678462650626898]&['C5  ', 'C7  ', 'T1  ', 'T3  ', 'T5']","[0.3215951919555664, 0.2951538562774658, 0.2460230141878128, 0.13713698089122772, 9.093875269172713e-05]&['T3  ', 'C7  ', 'C5  ', 'T1  ', 'T5']","[0.47270727157592773, 0.31263500452041626, 0.11437632143497467, 0.10021543502807617, 6.599867629120126e-05]&['T3  ', 'C5  ', 'C7  ', 'T1  ', 'T5']","[0.408324658870697, 0.24471820890903473, 0.2204429805278778, 0.12603791058063507, 0.0004761620075441897]&['C7  ', 'T3  ', 'C5  ', 'T1  ', 'T5']","[0.6700228452682495, 0.23464839160442352, 0.08167890459299088, 0.01348964124917984, 0.00016011431580409408]&['T3  ', 'C7  ', 'C5  ', 'T1  ', 'T5']"
30,"[0.4000367820262909, 0.3954876661300659, 0.19488213956356049, 0.009057209827005863, 0.0005362973315641284]&['LDL receptor  ', 'Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity']","[0.7388241291046143, 0.18096600472927094, 0.053849391639232635, 0.025797616690397263, 0.0005628218641504645]&['Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Lipoprotein lipase activity']","[0.7255919575691223, 0.1490231454372406, 0.07485215365886688, 0.05008912459015846, 0.00044363594497554004]&['Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Lipoprotein lipase activity']","[0.37124550342559814, 0.34796202182769775, 0.1850365251302719, 0.09532760828733444, 0.0004283369053155184]&['Apo B48  ', 'Apo C  ', 'LDL receptor  ', 'HMG -CoA reductase activity  ', 'Lipoprotein lipase activity']","[0.672186553478241, 0.15689103305339813, 0.08855856209993362, 0.08219350129365921, 0.00017035719065461308]&['Apo C  ', 'Apo B48  ', 'HMG -CoA reductase activity  ', 'LDL receptor  ', 'Lipoprotein lipase activity']"
31,"[0.3778294622898102, 0.37717533111572266, 0.13678193092346191, 0.10802838206291199, 0.00018491834634914994]&['Atrial septal defect  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Perforated tricuspid valve  ', 'Stretched aortic anulus']","[0.6552248597145081, 0.1386292725801468, 0.12373579293489456, 0.08120094239711761, 0.0012091585667803884]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.5816028118133545, 0.26312488317489624, 0.08132127672433853, 0.07364007085561752, 0.00031103604123927653]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']","[0.4922192394733429, 0.26201844215393066, 0.15642328560352325, 0.08873675018548965, 0.0006022470770403743]&['Perforated tricuspid valve  ', 'Mitral stenosis  ', 'Papillary muscle rupture  ', 'Atrial septal defect  ', 'Stretched aortic anulus']","[0.4086726903915405, 0.29145222902297974, 0.16992412507534027, 0.12834708392620087, 0.0016038840403780341]&['Mitral stenosis  ', 'Perforated tricuspid valve  ', 'Atrial septal defect  ', 'Papillary muscle rupture  ', 'Stretched aortic anulus']"
32,"[0.5672212839126587, 0.3357333838939667, 0.04833628982305527, 0.02733057551085949, 0.021119359880685806, 0.00025921277119778097]&['Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left nucleus of the abducens nerve  ', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.35032355785369873, 0.2165738344192505, 0.20891684293746948, 0.1837659329175949, 0.03769124671816826, 0.00272857747040689]&['Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.3117600083351135, 0.3022042512893677, 0.2026127427816391, 0.1483633816242218, 0.03499021381139755, 6.934245902812108e-05]&['Right medial longitudinal fasciculus  ', 'Left medial longitudinal fasciculus  ', 'Right abducens nerve  ', 'Left abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.3803471028804779, 0.2601386606693268, 0.21035723388195038, 0.12751926481723785, 0.021466456353664398, 0.0001713247038424015]&['Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']","[0.42273271083831787, 0.3443247079849243, 0.11051221191883087, 0.08049976080656052, 0.04181026294827461, 0.00012038398563163355]&['Left medial longitudinal fasciculus  ', 'Right medial longitudinal fasciculus  ', 'Left abducens nerve  ', 'Right abducens nerve  ', 'Left nucleus of the abducens nerve  ', 'Right nucleus of the abducens nerve']"
33,"[0.4684295058250427, 0.25115010142326355, 0.17443716526031494, 0.09786839038133621, 0.00811485480517149]&['4  ', '1  ', '3  ', '2  ', '5']","[0.35901010036468506, 0.3071281313896179, 0.24615024030208588, 0.08676237612962723, 0.0009491569944657385]&['4  ', '1  ', '3  ', '2  ', '5']","[0.38713428378105164, 0.38097506761550903, 0.17252841591835022, 0.05873752012848854, 0.0006247292621992528]&['1  ', '4  ', '3  ', '2  ', '5']","[0.5415344834327698, 0.3056752681732178, 0.10320866107940674, 0.04907158762216568, 0.0005099365953356028]&['4  ', '3  ', '1  ', '2  ', '5']","[0.4878034293651581, 0.3580056130886078, 0.13211219012737274, 0.02118980698287487, 0.0008889749296940863]&['1  ', '4  ', '3  ', '2  ', '5']"
34,"[0.605376660823822, 0.3080274164676666, 0.06960686296224594, 0.016173996031284332, 0.0008150199428200722]&['Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Constipation  ', 'Intussusception']","[0.4598175585269928, 0.3933858573436737, 0.11052451282739639, 0.035428065806627274, 0.000843950780108571]&['Hookworm infestation  ', 'Constipation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Intussusception']","[0.7361186146736145, 0.2091408222913742, 0.02924834005534649, 0.02501789666712284, 0.0004743834724649787]&['Constipation  ', 'Hookworm infestation  ', 'Hirschsprung disease  ', 'Cystic fibrosis  ', 'Intussusception']","[0.7828580141067505, 0.14468786120414734, 0.04650888219475746, 0.025163032114505768, 0.0007822254556231201]&['Constipation  ', 'Hookworm infestation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Intussusception']","[0.5348712205886841, 0.34372302889823914, 0.08289936929941177, 0.03800087422132492, 0.0005055512301623821]&['Hookworm infestation  ', 'Constipation  ', 'Cystic fibrosis  ', 'Hirschsprung disease  ', 'Intussusception']"
35,"[0.6490644216537476, 0.12898394465446472, 0.11852656304836273, 0.10304397344589233, 0.000381202349672094]&['Reverse transcription -polymerase chain reaction test  ', 'Southern blot  ', 'Microarray analysis  ', 'Northern blot  ', 'Western blot']","[0.7658307552337646, 0.1768367886543274, 0.035327211022377014, 0.02187257818877697, 0.00013266572204884142]&['Reverse transcription -polymerase chain reaction test  ', 'Microarray analysis  ', 'Northern blot  ', 'Southern blot  ', 'Western blot']","[0.6193770170211792, 0.2944016754627228, 0.05308425799012184, 0.03014887124300003, 0.0029881459195166826]&['Reverse transcription -polymerase chain reaction test  ', 'Microarray analysis  ', 'Northern blot  ', 'Southern blot  ', 'Western blot']","[0.8440680503845215, 0.10969490557909012, 0.032279614359140396, 0.013384932652115822, 0.0005724118673242629]&['Reverse transcription -polymerase chain reaction test  ', 'Microarray analysis  ', 'Northern blot  ', 'Southern blot  ', 'Western blot']","[0.8657692670822144, 0.06815048307180405, 0.03909628838300705, 0.026849571615457535, 0.0001343292824458331]&['Reverse transcription -polymerase chain reaction test  ', 'Microarray analysis  ', 'Northern blot  ', 'Southern blot  ', 'Western blot']"
36,"[0.6601365208625793, 0.29893413186073303, 0.038204312324523926, 0.0027078038547188044, 1.7274120182264596e-05]&['Cephalosporin  ', 'Fluoroquinolone  ', 'Macrolide  ', 'Penicillin  ', 'Sulfonamide']","[0.4361220598220825, 0.3426865339279175, 0.127309650182724, 0.09043685346841812, 0.003444947535172105]&['Cephalosporin  ', 'Macrolide  ', 'Fluoroquinolone  ', 'Penicillin  ', 'Sulfonamide']","[0.5930501222610474, 0.16777411103248596, 0.1620834320783615, 0.07532103359699249, 0.0017714081332087517]&['Macrolide  ', 'Cephalosporin  ', 'Fluoroquinolone  ', 'Penicillin  ', 'Sulfonamide']","[0.3963569700717926, 0.31172335147857666, 0.2735311686992645, 0.01720808818936348, 0.0011804662644863129]&['Fluoroquinolone  ', 'Macrolide  ', 'Cephalosporin  ', 'Penicillin  ', 'Sulfonamide']","[0.3250267803668976, 0.32478275895118713, 0.3038114905357361, 0.0427151620388031, 0.003663778305053711]&['Fluoroquinolone  ', 'Cephalosporin  ', 'Macrolide  ', 'Penicillin  ', 'Sulfonamide']"
37,"[0.493055135011673, 0.27370068430900574, 0.1594652235507965, 0.07199965417385101, 0.0017793083097785711]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']","[0.46084722876548767, 0.2127518653869629, 0.20187249779701233, 0.12361147999763489, 0.0009169390541501343]&['Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']","[0.9071022868156433, 0.05512002483010292, 0.029023507609963417, 0.008290308527648449, 0.000463855336420238]&['Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']","[0.3621816337108612, 0.3162998557090759, 0.1764233559370041, 0.13291998207569122, 0.012175069190561771]&['Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']","[0.6218085289001465, 0.26641252636909485, 0.0816774070262909, 0.026775460690259933, 0.0033260320778936148]&['Production of an anti -idiotypic antibody to IgE that results in its clearance  ', 'Overwhelming IgE binding sites to result in inactivation of mast cells  ', 'Increased production of IgG antibodies that block allergen binding to mast cells  ', 'Formation of dimers that stimulate clearance by macrophage phagocytosis  ', 'Stimulation of macrophages to produce anti -inflammatory cytokines']"
38,"[0.7783886194229126, 0.12213210761547089, 0.07511861622333527, 0.024223336949944496, 0.00013729697093367577]&['Biliary atresia  ', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Physiologic jaundice']","[0.6336532235145569, 0.1948154717683792, 0.09331663697957993, 0.07542718946933746, 0.002787519944831729]&['Biliary atresia  ', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Physiologic jaundice']","[0.5726561546325684, 0.19997356832027435, 0.12369932234287262, 0.10230681300163269, 0.0013642617268487811]&['Biliary atresia  ', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Physiologic jaundice']","[0.5162789821624756, 0.2600334882736206, 0.16641762852668762, 0.05558493733406067, 0.0016849429812282324]&['Biliary atresia  ', 'Hemolytic disease of the newborn  ', 'Gilbert syndrome  ', 'Crigler -Najjar syndrome, type I  ', 'Physiologic jaundice']","[0.5341882705688477, 0.25892823934555054, 0.13894115388393402, 0.06534308940172195, 0.0025992339942604303]&['Biliary atresia  ', 'Gilbert syndrome  ', 'Hemolytic disease of the newborn  ', 'Crigler -Najjar syndrome, type I  ', 'Physiologic jaundice']"
39,"[0.3355463147163391, 0.33115509152412415, 0.22760477662086487, 0.09862860292196274, 0.007065247278660536]&['Takayasu arteritis  ', 'Fibromuscular dysplasia  ', 'Atherosclerosis  ', 'Congenital renal artery hypoplasia  ', 'Temporal arteritis']","[0.37627217173576355, 0.2486213892698288, 0.2136077880859375, 0.15352217853069305, 0.007976483553647995]&['Takayasu arteritis  ', 'Atherosclerosis  ', 'Fibromuscular dysplasia  ', 'Congenital renal artery hypoplasia  ', 'Temporal arteritis']","[0.5039206147193909, 0.21766379475593567, 0.1987493634223938, 0.07239552587270737, 0.007270711939781904]&['Takayasu arteritis  ', 'Atherosclerosis  ', 'Fibromuscular dysplasia  ', 'Congenital renal artery hypoplasia  ', 'Temporal arteritis']","[0.36355170607566833, 0.27663305401802063, 0.2623126208782196, 0.08980172872543335, 0.007700882386416197]&['Takayasu arteritis  ', 'Fibromuscular dysplasia  ', 'Atherosclerosis  ', 'Congenital renal artery hypoplasia  ', 'Temporal arteritis']","[0.5296079516410828, 0.24850766360759735, 0.13485941290855408, 0.07990201562643051, 0.007122882641851902]&['Takayasu arteritis  ', 'Fibromuscular dysplasia  ', 'Atherosclerosis  ', 'Congenital renal artery hypoplasia  ', 'Temporal arteritis']"
40,"[0.3129423260688782, 0.2762068510055542, 0.20674274861812592, 0.2039097547531128, 0.00019833366968668997]&['Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Decreased erythropoietin production  ', 'Iron deficiency anemia  ', 'Splenic sequestration']","[0.491225928068161, 0.28785240650177, 0.13073454797267914, 0.09009085595607758, 9.624318045098335e-05]&['Iron deficiency anemia  ', 'Decreased erythropoietin production  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Splenic sequestration']","[0.35513824224472046, 0.28949928283691406, 0.2402748316526413, 0.11487619578838348, 0.00021143507910892367]&['Decreased erythropoietin production  ', 'Iron deficiency anemia  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Splenic sequestration']","[0.28326526284217834, 0.2808414399623871, 0.2482036054134369, 0.18758472800254822, 0.00010488644329598173]&['Iron deficiency anemia  ', 'Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Decreased erythropoietin production  ', 'Splenic sequestration']","[0.33692893385887146, 0.29175320267677307, 0.22708092629909515, 0.14403903484344482, 0.00019785309268627316]&['Intravascular hemolysis  ', 'Bone marrow suppression  ', 'Iron deficiency anemia  ', 'Decreased erythropoietin production  ', 'Splenic sequestration']"
41,"[0.546313464641571, 0.35883110761642456, 0.08213964849710464, 0.012715735472738743]&['Leiomyomata uteri  ', 'Pregnancy  ', 'Perimenopause  ', 'Sexual intercourse']","[0.4945158064365387, 0.2561444938182831, 0.24236002564430237, 0.006979638710618019]&['Pregnancy  ', 'Perimenopause  ', 'Leiomyomata uteri  ', 'Sexual intercourse']","[0.4028109312057495, 0.35832980275154114, 0.22413018345832825, 0.014729033224284649]&['Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ', 'Sexual intercourse']","[0.6290982365608215, 0.2600918412208557, 0.10243776440620422, 0.008372100070118904]&['Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ', 'Sexual intercourse']","[0.4616512954235077, 0.38705211877822876, 0.14874321222305298, 0.0025534636806696653]&['Pregnancy  ', 'Leiomyomata uteri  ', 'Perimenopause  ', 'Sexual intercourse']"
42,"[0.49934086203575134, 0.2533850073814392, 0.2081936001777649, 0.039034534245729446, 4.60024930362124e-05]&['Herpes simplex virus  ', 'Adenovirus  ', 'Enterovirus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.584510326385498, 0.24398654699325562, 0.12527666985988617, 0.04587937518954277, 0.00034701850381679833]&['Adenovirus  ', 'Herpes simplex virus  ', 'Enterovirus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.35262811183929443, 0.29608777165412903, 0.2837357819080353, 0.0669037476181984, 0.0006446132902055979]&['Herpes simplex virus  ', 'Adenovirus  ', 'Enterovirus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.33571702241897583, 0.3312325179576874, 0.306566059589386, 0.026245106011629105, 0.00023932075418997556]&['Adenovirus  ', 'Enterovirus  ', 'Herpes simplex virus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']","[0.38621774315834045, 0.3049866557121277, 0.283976286649704, 0.02429182641208172, 0.0005275262519717216]&['Enterovirus  ', 'Adenovirus  ', 'Herpes simplex virus  ', 'Neisseria meningitidis  ', 'Streptococcus pneumoniae']"
